x, y
-0.9869281045751634, 0.059585492227979264
-0.9790849673202614, 0.09067357512953378
-0.9686274509803922, 0.13730569948186533
-0.9529411764705882, 0.22279792746114002
-0.9241830065359478, 0.2720207253886011
-0.8980392156862745, 0.23056994818652865
-0.8614379084967321, 0.20466321243523322
-0.7934640522875818, 0.18393782383419688
-0.7281045751633988, 0.18393782383419688
-0.6627450980392158, 0.20466321243523322
-0.5947712418300655, 0.1735751295336787
-0.39346405228758174, 0.17098445595854916
-0.19477124183006544, 0.21761658031088094
0.006535947712418277, 0.1917098445595855
0.2078431372549019, 0.13989637305699487
0.4091503267973855, 0.08290155440414515
0.6078431372549018, 0.09067357512953378
0.6758169934640521, 0.12176165803108807
0.7411764705882351, 0.19948186528497414
0.8065359477124181, 0.22279792746114002
0.879738562091503, 0.7124352331606219
0.9450980392156862, 0.9740932642487048
0.9660130718954247, 0.36787564766839376
0.9843137254901959, 0.35492227979274626
0.9947712418300652, 0.13471502590673579
