x, y
-0.98796992481203, 0.03915662650602414
-0.9729323308270676, 0.07831325301204828
-0.9609022556390977, 0.10240963855421703
-0.9308270676691729, 0.14457831325301207
-0.9067669172932331, 0.16265060240963858
-0.8676691729323308, 0.15662650602409656
-0.7984962406015037, 0.12951807228915668
-0.7323308270676692, 0.11144578313253017
-0.6691729323308271, 0.10240963855421703
-0.6, 0.09337349397590367
-0.40150375939849625, 0.07228915662650603
-0.19999999999999996, 0.03915662650602414
-0.0015037593984962294, 0.01807228915662651
0.20000000000000018, 0.009036144578313365
0.3984962406015038, -0.0060240963855421326
0.6030075187969925, -0.027108433734939763
0.6691729323308271, -0.04819277108433728
0.7353383458646618, -0.09036144578313243
0.8015037593984964, -0.19578313253012047
0.8706766917293234, -0.35843373493975905
0.9127819548872182, -0.3825301204819277
0.9368421052631579, -0.3132530120481928
0.9639097744360903, -0.19578313253012047
0.9759398496240603, -0.12349397590361444
0.9879699248120302, -0.06325301204819267
