x, y
-0.9965187119234116, 0.098786828422877
-0.9825935596170582, 0.16637781629116133
-0.9669277632724107, 0.21317157712305024
-0.9425587467362925, 0.22530329289428086
-0.9147084421235858, 0.11958405545927198
-0.8746736292428199, 0.15771230502599654
-0.8085291557876414, 0.17157712305026007
-0.7423846823324629, 0.15424610051993048
-0.6762402088772846, 0.18370883882149047
-0.6100957354221062, 0.18890814558058944
-0.4081810269799826, 0.08318890814558055
-0.21148825065274135, 0.11958405545927198
-0.011314186248911895, 0.11611785095320637
0.18885987815491756, 0.07279029462738307
0.39425587467362955, 0.09012131715771221
0.5926892950391647, 0.05892547660311953
0.6605744125326376, 0.07798960138648181
0.7267188859878158, 0.06759098786828432
0.7928633594429946, 0.0883882149046793
0.8590078328981727, 0.36048526863084907
0.8973020017406443, 0.753899480069324
0.9234116623150568, 0.8162911611785093
0.951261966927764, 0.41421143847486985
0.9669277632724109, 0.18890814558058944
0.9756309834638819, 0.11958405545927198
