x, y
-0.9920844327176781, 0.1286089238845145
-0.9656992084432717, 0.17847769028871396
-0.9841688654353562, 0.2020997375328084
-0.9366754617414248, 0.28871391076115493
-0.9129287598944591, 0.2834645669291338
-0.8733509234828496, 0.1889763779527558
-0.8073878627968338, 0.13648293963254599
-0.741424802110818, 0.13910761154855633
-0.6728232189973615, 0.20734908136482932
-0.6068601583113457, 0.20472440944881898
-0.4063324538258576, 0.12335958005249337
-0.2058047493403694, 0.08661417322834652
-0.0026385224274406704, 0.1286089238845145
0.1978891820580475, 0.07874015748031504
0.3984168865435356, 0.06561679790026242
0.5989445910290236, 0.06036745406824151
0.6649076517150396, 0.07874015748031504
0.7308707124010554, 0.19160104986876636
0.7994722955145117, 0.3490813648293962
0.8654353562005277, 0.3832020997375327
0.9050131926121372, 0.2965879265091864
0.9313984168865435, 0.14960629921259838
0.9577836411609497, 0.11286089238845154
0.9762532981530343, 0.08661417322834652
0.9894459102902373, 0.09448818897637801
