x, y
-0.06830122591943921, -0.98256320836966
-0.1401050788091065, -0.968613775065388
-0.19964973730297697, -0.9546643417611156
-0.2241681260945707, -0.9285091543156055
-0.18213660245183882, -0.9006102877070616
-0.1418563922942203, -0.862249346120314
-0.10332749562171617, -0.7942458587619876
-0.06129597197898384, -0.7279860505666955
-0.0455341506129594, -0.6617262423714035
-0.040280210157617846, -0.5954664341761116
-0.02626970227670733, -0.3949433304272011
-0.01225919439579648, -0.19616390584132481
-0.005253940455341, 0.0026155187445511263
0.007005253940455702, 0.20313862249346148
0.019264448336252293, 0.40017436791630345
0.03502626970227718, 0.59895379250218
0.040280210157618734, 0.665213600697472
0.049036777583187696, 0.733217088055798
0.059544658493870806, 0.797733217088056
0.06654991243432629, 0.865736704446382
0.07355516637478132, 0.9058413251961641
0.08581436077057836, 0.935483870967742
0.16112084063047316, 0.9598953792502181
0.2697022767075312, 0.9755884917175242
0.4886164623467606, 0.9895379250217959
