x, y
-0.994729907773386, -0.0237467018469657
-0.9762845849802372, -0.0237467018469657
-0.9604743083003953, -0.03693931398416894
-0.9341238471673254, -0.10026385224274414
-0.9051383399209486, -0.2638522427440634
-0.8656126482213439, -0.13192612137203175
-0.7997364953886693, -0.13192612137203175
-0.7364953886693018, -0.0079155672823219
-0.6706192358366272, -0.0395778364116095
-0.6047430830039526, 0.0026385224274405594
-0.4018445322793148, -0.01846965699208447
-0.20421607378129114, -0.0237467018469657
-0.0013175230566534468, -0.02110817941952514
0.19894598155467724, -0.01055408970976257
0.39920948616600804, -0.0079155672823219
0.5994729907773386, -0.005277044854881341
0.6653491436100132, 0.0026385224274405594
0.7312252964426877, 0.05277044854881252
0.7971014492753623, 0.15303430079155667
0.865612648221344, 0.13720316622691286
0.9025032938076416, 0.0554089709762533
0.9288537549407117, 0.0026385224274405594
0.9552042160737815, -0.0026385224274406704
0.9710144927536233, -0.0079155672823219
0.9894598155467722, -0.0079155672823219
