x, y
-0.9876923076923076, 0.05666156202143946
-0.9661538461538461, 0.04747320061255755
-0.9323076923076923, 0.04747320061255755
-0.9076923076923077, 0.05666156202143946
-0.8676923076923077, 0.05359877488514542
-0.803076923076923, 0.05359877488514542
-0.7323076923076923, 0.05359877488514542
-0.6676923076923077, 0.04747320061255755
-0.6030769230769231, 0.04747320061255755
-0.4, 0.04134762633996947
-0.20307692307692304, 0.04134762633996947
-0.003076923076923088, 0.04134762633996947
0.19692307692307698, 0.050535987748851596
0.3999999999999999, 0.04747320061255755
0.6030769230769231, 0.038284839203675425
0.6707692307692308, 0.038284839203675425
0.7384615384615385, 0.07810107197549776
0.8, 0.06891271056661563
0.8707692307692307, 0.09341500765696797
0.9076923076923078, 0.08422664624808585
0.9353846153846155, 0.07810107197549776
0.96, 0.06891271056661563
0.9784615384615385, 0.0597243491577335
0.9907692307692308, 0.04441041347626351
