x, y
0.09394205443371373, -0.9877515310586177
0.17471466198419683, -0.973753280839895
0.24846356453028973, -0.959755030621172
0.21861281826163292, -0.9317585301837271
0.2519754170324844, -0.9037620297462818
0.2906057945566285, -0.8635170603674538
0.23617208077260732, -0.7970253718285213
0.23968393327480242, -0.7305336832895887
0.17120280948200173, -0.6622922134733158
0.16769095697980685, -0.5975503062117236
0.12379280070237009, -0.3980752405949255
0.10272168568920126, -0.19335083114610663
0.09043020193151885, 0.004374453193350725
