x, y
-0.07752956636005259, -0.9895287958115183
-0.12746386333771353, -0.9764397905759162
-0.1800262812089356, -0.9633507853403142
-0.18265440210249673, -0.9345549738219895
-0.17214191852825234, -0.9109947643979057
-0.1590013140604467, -0.8691099476439791
-0.11169513797634689, -0.8010471204188482
-0.10381077529566363, -0.7356020942408377
-0.10381077529566363, -0.6675392670157068
-0.08278580814717473, -0.6020942408376964
-0.05124835742444156, -0.40052356020942403
-0.01708278580814715, -0.20157068062827221
0.009198423127463773, 0
0.01708278580814726, 0.20157068062827221
0.03810775295663604, 0.40052356020942415
0.053876478318002574, 0.6020942408376964
0.059132720105124825, 0.667539267015707
0.08015768725361361, 0.7356020942408379
0.0880420499342971, 0.8036649214659688
0.09329829172141912, 0.8691099476439792
0.10118265440210261, 0.9083769633507854
0.11695137976346914, 0.9371727748691101
0.18791064388961898, 0.9633507853403143
0.29829172141918536, 0.9764397905759163
0.49014454664914586, 0.9869109947643979
