x, y
0.006587615283267567, -0.9868421052631579
0.1620553359683794, -0.9868421052631579
0.3412384716732544, -0.9736842105263158
0.4624505928853755, -0.9605263157894737
0.5915678524374177, -0.9342105263157895
0.5862977602108037, -0.9078947368421053
0.3965744400527009, -0.868421052631579
0.32806324110671947, -0.8026315789473684
0.2753623188405798, -0.7315789473684211
0.3438735177865613, -0.6631578947368422
0.29644268774703564, -0.6000000000000001
0.07509881422924902, -0.3973684210526316
0.06719367588932812, -0.19736842105263164
0.12252964426877466, 0.19999999999999996
0.10144927536231885, 0.40263157894736845
0.11462450592885376, 0.6026315789473684
0.11198945981554687, 0.6684210526315788
0.1304347826086958, 0.736842105263158
0.1304347826086958, 0.8026315789473684
0.11989459815546777, 0.868421052631579
0.1567852437417656, 0.9078947368421053
0.20158102766798414, 0.9342105263157894
0.2648221343873518, 0.9605263157894737
0.20421607378129125, 0.9763157894736842
0.2411067193675891, 0.9868421052631577
