x, y
-0.9912434325744309, 0.03574542284219717
-0.9807355516637477, 0.051438535309503264
-0.9649737302977234, 0.06887532693984322
-0.9387040280210156, 0.08108108108108114
-0.9106830122591943, 0.07585004359197933
-0.8704028021015762, 0.06538796861377527
-0.8038528896672503, 0.051438535309503264
-0.7373029772329247, 0.04620749782040123
-0.6707530647985986, 0.04446381865736715
-0.604203152364273, 0.0409764603312992
-0.40455341506129583, 0.037489102005231256
-0.20490367775831864, 0.03574542284219717
-0.005253940455341, 0.021795989537925164
0.1943957968476362, -0.0026155187445507933
0.3957968476357274, -0.0165649520488228
0.5989492119089324, -0.02179598953792483
0.6654991243432584, -0.025283347863993
0.7320490367775838, -0.03051438535309503
0.7985989492119097, -0.03748910200523081
0.8651488616462357, -0.07933740191804683
0.9054290718038538, -0.20488230165649501
0.9334500875656748, -0.30950305143853507
0.9597197898423819, -0.3374019180470791
0.971978984238179, -0.2659110723626852
0.984238178633976, -0.147340889276373
