x, y
-0.9861111111111112, 0.0013436199722607345
-0.9694444444444444, 0.0013436199722607345
-0.95, 0.0013436199722607345
-0.9277777777777778, -0.04026525658807212
-0.9, -0.03749133148404993
-0.8611111111111112, 0.029082871012482636
-0.7944444444444444, 0.006891470180305115
-0.7277777777777777, -0.03749133148404993
-0.6611111111111111, 0.029082871012482636
-0.5944444444444444, 0.0013436199722607345
-0.3944444444444444, 0.017987170596393875
-0.1972222222222222, -0.05690880721220526
0.008333333333333304, -0.03749133148404993
0.20833333333333348, -0.020847780859916787
0.40833333333333344, 0.006891470180305115
0.6083333333333334, 0.034630721220527017
0.675, 0.07069174757281549
0.7416666666666667, 0.10952669902912615
0.8083333333333333, 0.07901352288488206
0.875, 0.45071948682385576
0.9166666666666667, 0.5616764909847434
0.9416666666666667, 0.3480842579750347
0.9666666666666668, 0.004117545076282925
0.9805555555555556, -0.009752080443828026
1, 0.0013436199722607345
