x, y
-0.9894644424934154, 0.002624671916010346
-0.9736611062335382, 0.002624671916010346
-0.9596136962247586, 0.0008748906386701893
-0.9367866549604916, 0.011373578302712017
-0.9086918349429324, 0.013123359580052396
-0.8700614574187884, 0.002624671916010346
-0.8033362598770851, 0.044619422572178324
-0.7366110623353819, 0.007874015748031482
-0.6681299385425811, 0.02712160979877498
-0.6031606672519753, -0.02012248468941391
-0.40474100087796305, 0.002624671916010346
-0.20456540825285363, -0.016622922134733153
-0.004389815627743987, 0.05686789151356075
