x, y
-0.007832898172323577, -0.9878682842287692
0.0008703220191470518, -0.9774696707105716
0.011314186248912339, -0.9601386481802426
-0.1157528285465621, -0.92894280762565
-0.2845953002610966, -0.9029462738301561
-0.2027850304612704, -0.8613518197573654
-0.19060052219321133, -0.7954939341421142
-0.08964316797214955, -0.72790294627383
-0.0948651000870322, -0.6620450606585788
-0.07571801566579595, -0.5961871750433275
-0.00957354221061768, -0.3968804159445407
-0.0026109660574413773, -0.19410745233968796
-0.014795474325500324, 0.005199306759098743
-0.014795474325500324, 0.20450606585788567
-0.03394255874673602, 0.4072790294627384
-0.018276762402088753, 0.608318890814558
-0.021758050478676738, 0.6759098786828424
-0.018276762402088753, 0.7400346620450606
-0.007832898172323577, 0.8093587521663776
-0.01305483028720611, 0.871750433275563
-0.011314186248911895, 0.9133448873483534
-0.020017406440382524, 0.9376083188908144
-0.030461270670148033, 0.9636048526863081
-0.06527415143603121, 0.9809358752166375
-0.12271540469973885, 0.9930675909878683
